matricula_hash,estado,cantidad_consorcios,tiene_sanciones
d9ce83cce6913413,SIN ACTUALIZAR,0,No
b49da657956793ea,SIN ACTUALIZAR,0,No
50c9cbde7b204ef8,SIN ACTUALIZAR,0,No
8ca8b188568d5d43,SIN ACTUALIZAR,0,No
fc9fa8fe3c4b76b3,SIN ACTUALIZAR,0,Sí
721d978b34443622,SIN ACTUALIZAR,0,No
24610dffaffcc807,ACTIVA,0,No
4d9a0346766d2c93,ACTIVA,0,No
739a6e720875495b,SIN ACTUALIZAR,0,No
72ec0c24e666a9ee,ACTIVA,0,No
4d852fc6efc3c699,SIN ACTUALIZAR,0,No
6d199e0e98321ffa,SIN ACTUALIZAR,0,No
ee6e264790ee5f53,SIN ACTUALIZAR,0,No
77ea20057dc948bb,SIN ACTUALIZAR,0,No
76c3d2b60a53ade4,SIN ACTUALIZAR,0,No
e03c964c8ee74557,ACTIVA,0,No
1cc20d3f2c46bc27,SIN ACTUALIZAR,0,No
90f0106ea953834b,SIN ACTUALIZAR,0,No
cffb6b39358c0afd,SIN ACTUALIZAR,0,No
d36a3104ec97dde5,SIN ACTUALIZAR,0,No
9ba1312f88ab4f0a,SIN ACTUALIZAR,0,No
154ffa5b61cda57b,SIN ACTUALIZAR,0,No
1984ee33d739fce1,SIN ACTUALIZAR,0,No
d28110a5754f1560,SIN ACTUALIZAR,0,No
45e7dc1278e5229f,SIN ACTUALIZAR,0,No
35b59f1894080907,SIN ACTUALIZAR,0,No
b6362f6e9cf74983,SIN ACTUALIZAR,0,No
fa22b8efe8ae60d3,ACTIVA,0,No
e2b39487a142f01d,SIN ACTUALIZAR,0,No
05d7db519add2bad,SIN ACTUALIZAR,0,No
9ad103f7c2c62124,SIN ACTUALIZAR,0,No
9c3894f6764bc3cf,SIN ACTUALIZAR,0,No
a75b72e070dc99a5,SIN ACTUALIZAR,0,No
926cc8165d099f79,SIN ACTUALIZAR,0,No
abe626ee86d32515,SIN ACTUALIZAR,0,No
cdbfcca6157f9b62,SIN ACTUALIZAR,0,No
1fe326350ef119cf,SIN ACTUALIZAR,0,No
95db85f998543c19,SIN ACTUALIZAR,0,No
69c650b84b554989,SIN ACTUALIZAR,0,No
1237c5c0fa7f0d92,SIN ACTUALIZAR,0,No
715d9526f896b1d6,SIN ACTUALIZAR,0,No
811b2bcff32fd122,SIN ACTUALIZAR,0,No
c47c817c54c11082,SIN ACTUALIZAR,0,No
2905a916b5eeb090,SIN ACTUALIZAR,0,No
2df0e8de354ec88c,SIN ACTUALIZAR,0,No
b8397e7c93136aeb,SIN ACTUALIZAR,0,No
13075314e1a211e2,SIN ACTUALIZAR,0,No
1fec0ea0805c8222,SIN ACTUALIZAR,0,No
5896935fd3cb0b31,SIN ACTUALIZAR,0,No
baf23cd104498815,SIN ACTUALIZAR,0,No
985a6c71882580e2,SIN ACTUALIZAR,0,No
48655209b94398a3,SIN ACTUALIZAR,0,No
d130a946839b4be4,SIN ACTUALIZAR,0,No
ec03ee0bf4c423c3,SIN ACTUALIZAR,0,No
3d70fd14f3cc3015,SIN ACTUALIZAR,0,No
632d9ec7cad4335d,SIN ACTUALIZAR,0,No
a523e1917578960a,SIN ACTUALIZAR,0,No
ecbd0a80229cafcb,SIN ACTUALIZAR,0,No
9fcf466b744af289,SIN ACTUALIZAR,0,No
cdd39077f0905835,SIN ACTUALIZAR,0,No
b344cb621c5c3244,SIN ACTUALIZAR,0,No
523c0f5fa728a1c1,SIN ACTUALIZAR,0,No
46c935ec041f6a6e,SIN ACTUALIZAR,0,No
52e11afdbd66a221,SIN ACTUALIZAR,0,No
e0b48ed8ddd55389,SIN ACTUALIZAR,0,No
0a27baa409d98a73,SIN ACTUALIZAR,0,No
d7209b9048e4cc4e,SIN ACTUALIZAR,0,No
c4b89dc695cf8853,SIN ACTUALIZAR,0,No
d8d79e7f3e79fe33,SIN ACTUALIZAR,0,No
abcb3b74c1c381f1,SIN ACTUALIZAR,0,No
7394c93a0c9ddde9,SIN ACTUALIZAR,0,No
7699f99fa80c0522,SIN ACTUALIZAR,0,No
a2f522d37effe45f,ACTIVA,0,No
24aacb1ce6b252d2,SIN ACTUALIZAR,0,No
9d80a28849f5775d,SIN ACTUALIZAR,0,No
08fbc24faea8e414,SIN ACTUALIZAR,0,No
67c23b847c57a437,SIN ACTUALIZAR,0,No
ad31b0caefa44f83,SIN ACTUALIZAR,0,No
75b7e93345040b10,SIN ACTUALIZAR,0,No
a27fe0bfff170224,SIN ACTUALIZAR,0,No
5faf9ff67c771ae2,SIN ACTUALIZAR,0,No
5c37f47e32a77a3f,SIN ACTUALIZAR,0,No
74f0f8d0c9883078,SIN ACTUALIZAR,0,No
895185726a33b541,SIN ACTUALIZAR,0,No
6251ae39f21cf2ac,SIN ACTUALIZAR,0,No
a6c25a3d115a2274,SIN ACTUALIZAR,0,No
b4ef5f65f155a341,SIN ACTUALIZAR,0,No
03d20de87804ff2e,SIN ACTUALIZAR,0,No
b73a3d6f109428b3,SIN ACTUALIZAR,0,No
f8ace8696f29b730,SIN ACTUALIZAR,0,No
2553882bfec02891,SIN ACTUALIZAR,0,No
748f3cfa437a2dc2,SIN ACTUALIZAR,0,No
9199cd4951eb5189,SIN ACTUALIZAR,0,No
18dd65bac0a725f6,SIN ACTUALIZAR,0,No
5763aafce45eb22c,SIN ACTUALIZAR,0,No
3dcd3239e2ba5498,SIN ACTUALIZAR,0,No
fece7769fb300880,SIN ACTUALIZAR,0,No
ee780c6e7a7cd298,SIN ACTUALIZAR,0,No
7d75f3378a37b57a,SIN ACTUALIZAR,0,No
8ae2e8ba0194fc52,ACTIVA,0,No
efd2a1cd465229ce,SIN ACTUALIZAR,0,No
e3206e1ffc357feb,SIN ACTUALIZAR,0,No
e3d00c0bcfea6e4a,SIN ACTUALIZAR,0,No
eac67484e404e4fe,ACTIVA,0,No
0c3ec8fd15bb10a5,SIN ACTUALIZAR,0,No
6f76f25988ea4f8c,SIN ACTUALIZAR,0,No
9ef0176b250373fd,SIN ACTUALIZAR,0,No
4d939cf34a293616,SIN ACTUALIZAR,0,No
7170430d6c8e8a3f,SIN ACTUALIZAR,0,No
094ddb88d39f86c9,SIN ACTUALIZAR,0,No
f206e82793f2c02f,SIN ACTUALIZAR,0,No
8a7307473a7843dc,SIN ACTUALIZAR,0,No
016f6a283da4a0d0,SIN ACTUALIZAR,0,No
bef43eed024c7845,SIN ACTUALIZAR,0,No
f8f7829ee6f860c7,SIN ACTUALIZAR,0,No
48a09e64db985731,SIN ACTUALIZAR,0,No
8d601fad07956dfe,SIN ACTUALIZAR,0,No
0d7bcfe4cec22e05,ACTIVA,0,No
413a58a9815a8c2e,SIN ACTUALIZAR,0,No
dd0730264fc237a2,SIN ACTUALIZAR,0,No
71ed733383a6a95e,ACTIVA,0,No
54e8ae4b54fbe10c,SIN ACTUALIZAR,0,No
a444aa6529eccf87,SIN ACTUALIZAR,0,No
4a971434dbac1ad5,SIN ACTUALIZAR,0,No
a30f81a90be76c4a,SIN ACTUALIZAR,0,No
55a4333563cc125b,SIN ACTUALIZAR,0,No
9faf79313f370929,SIN ACTUALIZAR,0,No
6181578e353e0c30,SIN ACTUALIZAR,0,No
64b3db28d65e15b0,SIN ACTUALIZAR,0,No
1b59d9183edabff2,SIN ACTUALIZAR,0,No
bb71bc541e313bf7,ACTIVA,0,No
84dd7b1a7cfbaf94,SIN ACTUALIZAR,0,No
ae02244895eac8ff,ACTIVA,0,No
dcce120f2f3eda56,SIN ACTUALIZAR,0,No
2ac295f27759aa03,SIN ACTUALIZAR,0,No
bc3343f96962cb6d,SIN ACTUALIZAR,0,No
7670cfb6fff19e9c,ACTIVA,0,No
30589d3965b3e8f5,SIN ACTUALIZAR,0,No
b00b159bfc1334c1,SIN ACTUALIZAR,0,No
067b88b5ae351c6e,SIN ACTUALIZAR,0,No
c11e40334afd7d8e,SIN ACTUALIZAR,0,No
0e00ae73f1026fc8,SIN ACTUALIZAR,0,No
15bb1c3c785bddb5,SIN ACTUALIZAR,0,No
aba1a8a786577ad6,SIN ACTUALIZAR,0,No
26c1b8d4895d6b9a,SIN ACTUALIZAR,0,No
6d95cf7c8482d69d,SIN ACTUALIZAR,0,No
ea840312edaf4c00,SIN ACTUALIZAR,0,No
8e730619a55af813,SIN ACTUALIZAR,0,No
dc125ee72cb06f19,SIN ACTUALIZAR,0,No
e7d9bb4e1b0823d8,SIN ACTUALIZAR,0,No
44bebbe335dbdc04,SIN ACTUALIZAR,0,No
5fcb37290da84c5e,SIN ACTUALIZAR,0,No
7dabe6fdbaf5a372,ACTIVA,0,No
aa07b6c8a3ff2ead,SIN ACTUALIZAR,0,No
dbd3feba311f25bd,SIN ACTUALIZAR,0,No
38265ce1296e5bc7,SIN ACTUALIZAR,0,No
1740f86922944273,SIN ACTUALIZAR,0,No
d4bada3cbaa7c51f,SIN ACTUALIZAR,0,No
f35b0e530f64e168,SIN ACTUALIZAR,0,No
a931856f758f2d0e,SIN ACTUALIZAR,0,No
f8f78a0a38eee3fb,SIN ACTUALIZAR,0,No
21d6bebfc10ce45f,SIN ACTUALIZAR,0,No
d5e414a6e9550bcf,SIN ACTUALIZAR,0,No
95713bd166ab5b33,SIN ACTUALIZAR,0,No
c417d6bd0e002800,SIN ACTUALIZAR,0,No
40caad7c6f03399d,SIN ACTUALIZAR,0,No
e82bc936f3744342,SIN ACTUALIZAR,0,No
2419fa97fef005c2,SIN ACTUALIZAR,0,No
c4a83354c84b5263,SIN ACTUALIZAR,0,No
efd5454ea7d4ed3e,SIN ACTUALIZAR,0,No
1bd5379af9b4e59e,SIN ACTUALIZAR,0,No
6ae7c56d7128a5a9,SIN ACTUALIZAR,0,No
41a7e78f77f872c8,SIN ACTUALIZAR,0,No
8ea8690abce0fa22,ACTIVA,0,No
fc6aae7d40ab1e33,SIN ACTUALIZAR,0,No
b82d7c3bcca7cd76,SIN ACTUALIZAR,0,No
5c0b64218f30dcfe,SIN ACTUALIZAR,0,No
de22b41528809ecc,SIN ACTUALIZAR,0,No
f973f763f1819938,SIN ACTUALIZAR,0,No
577dc16068ea27cb,SIN ACTUALIZAR,0,No
9b07749558fc14f2,SIN ACTUALIZAR,0,No
cb55bb2090aaa257,SIN ACTUALIZAR,0,No
98e7f6e075c27bc7,SIN ACTUALIZAR,0,No
23da7cbdb3fa4585,SIN ACTUALIZAR,0,No
54413f66631b15f7,SIN ACTUALIZAR,0,No
1f936bbeccfb0749,SIN ACTUALIZAR,0,No
ed299bb825b12607,SIN ACTUALIZAR,0,No
813c8ef9f0fbbbb2,SIN ACTUALIZAR,0,No
2d13759c55de32a0,SIN ACTUALIZAR,0,No
f5e6dce5fab16e2e,SIN ACTUALIZAR,0,No
1fcabbbe1175761c,SIN ACTUALIZAR,0,No
edb3d63a27ebe39b,SIN ACTUALIZAR,0,No
864dfaa68bc84873,SIN ACTUALIZAR,0,No
f58e3eebdc4db867,SIN ACTUALIZAR,0,No
4ef8df260f442d69,SIN ACTUALIZAR,0,No
fe13a3972917e317,SIN ACTUALIZAR,0,No
071d4e96e3ed6bbd,ACTIVA,0,No
93f08033d398d8e7,SIN ACTUALIZAR,0,No
c269217dd760253b,SIN ACTUALIZAR,0,No
d3a1669131f97524,SIN ACTUALIZAR,0,No
a053c1eb7e37dfd3,SIN ACTUALIZAR,0,No
91b23438be589770,SIN ACTUALIZAR,0,No
272862b3811aa126,ACTIVA,0,No
282a0b4f8b155751,SIN ACTUALIZAR,0,No
e6cc447bcffa0c79,SIN ACTUALIZAR,0,No
7c6cc3be068020b8,SIN ACTUALIZAR,0,No
3c8ac47a21b1938e,ACTIVA,0,No
2bc738e5985d98fe,ACTIVA,0,No
8b6b8dae238ca20b,SIN ACTUALIZAR,0,No
85c53827f6ac19a7,SIN ACTUALIZAR,0,No
89b998636f98304a,ACTIVA,0,No
200d48740ee3e044,SIN ACTUALIZAR,0,No
8c47875987c7407e,SIN ACTUALIZAR,0,No
5d9f9703addb3ca9,SIN ACTUALIZAR,0,No
0138284894b94055,SIN ACTUALIZAR,0,No
08f1c19ec3fae649,SIN ACTUALIZAR,0,No
18555c2d2c9e8c63,ACTIVA,0,No
08305e295af1fa06,SIN ACTUALIZAR,0,No
8f80b1cfa8e54372,SIN ACTUALIZAR,0,No
aa174c2dab4234b1,SIN ACTUALIZAR,0,No
db2e162c7c1734ed,SIN ACTUALIZAR,0,No
d08c3206ca6d2ae4,SIN ACTUALIZAR,0,No
b8508cb2b6a51667,SIN ACTUALIZAR,0,No
0d74e606ea4b4485,SIN ACTUALIZAR,0,No
3055bde28c9cd2b5,SIN ACTUALIZAR,0,No
9f4b57f836c2c53e,SIN ACTUALIZAR,0,No
6d7f68c6bb26c834,SIN ACTUALIZAR,0,No
1403518ce5c6beb4,SIN ACTUALIZAR,0,No
d9cd2423fe12e739,SIN ACTUALIZAR,0,No
a6e94e451349ebc0,SIN ACTUALIZAR,0,No
3eb9a715427fa578,SIN ACTUALIZAR,0,No
c340795ecfb6a9a8,SIN ACTUALIZAR,0,No
e441e53b58eb1add,SIN ACTUALIZAR,0,No
444bcf7393e844ee,SIN ACTUALIZAR,0,No
36c693021b799f73,SIN ACTUALIZAR,0,No
1d774b1d72345d12,SIN ACTUALIZAR,0,No
fa89eb5430dab459,SIN ACTUALIZAR,0,No
bd50900d45b5646f,SIN ACTUALIZAR,0,No
6a6012dcfa07dc87,SIN ACTUALIZAR,0,No
34e1e5f64032ac81,SIN ACTUALIZAR,0,No
6aa9eaa7d49ffc0a,SIN ACTUALIZAR,0,No
e1d3807f08ce0862,SIN ACTUALIZAR,0,No
5881d14bc20361fb,SIN ACTUALIZAR,0,No
2081e154aa8b5932,SIN ACTUALIZAR,0,No
9de61f2da3bd18f2,SIN ACTUALIZAR,0,No
bb1e8de05f8c4a86,SIN ACTUALIZAR,0,No
6a91be625bbb0494,SIN ACTUALIZAR,0,No
70d88acd016b4bb5,SIN ACTUALIZAR,0,No
48a2ae653b0ff39c,SIN ACTUALIZAR,0,No
be1a902fc6d45651,SIN ACTUALIZAR,0,No
d44f0a3abb51a586,SIN ACTUALIZAR,0,No
01d0e62a6d46dce3,SIN ACTUALIZAR,0,No
519bb54e5f57b268,SIN ACTUALIZAR,0,No
dc1966e51ffe0124,SIN ACTUALIZAR,0,No
78ead8798c27b39e,SIN ACTUALIZAR,0,No
c27afdbee4c50daa,SIN ACTUALIZAR,0,No
1354ada195466e8c,SIN ACTUALIZAR,0,No
8b18f5693d6822be,SIN ACTUALIZAR,0,No
e1d897bd6bb233bb,SIN ACTUALIZAR,0,No
2ab0e1123d397a58,SIN ACTUALIZAR,0,No
1e7996c7b0181429,SIN ACTUALIZAR,0,No
bf5a2eff5c3be6ee,SIN ACTUALIZAR,0,No
e133325b228ed549,SIN ACTUALIZAR,0,No
116a163c9903b55d,SIN ACTUALIZAR,0,No
59c65fd7f7a3cd6d,SIN ACTUALIZAR,0,No
a480947084760e5f,SIN ACTUALIZAR,0,No
2f9791afee7195a4,SIN ACTUALIZAR,0,No
8630de5bd303be8b,SIN ACTUALIZAR,0,No
5c4473caacfb953c,SIN ACTUALIZAR,0,No
48ecc4ad84a9fd26,SIN ACTUALIZAR,0,No
9f9e98ca9eca96eb,SIN ACTUALIZAR,0,No
0d2ec3efe1eb2180,SIN ACTUALIZAR,0,No
276d8996894c0276,SIN ACTUALIZAR,0,No
b83e19f203a3124b,SIN ACTUALIZAR,0,No
bbe9c5e33ded002c,SIN ACTUALIZAR,0,No
23e416c6f9deb987,SIN ACTUALIZAR,0,No
21f8accec212f096,SIN ACTUALIZAR,0,No
1ef4c6810869cf1b,SIN ACTUALIZAR,0,No
9de214703fa773e7,SIN ACTUALIZAR,0,No
93e31df2f72724b3,SIN ACTUALIZAR,0,No
0579db6d19e3cb02,SIN ACTUALIZAR,0,No
2bdc1c4cdc5a1c82,SIN ACTUALIZAR,0,No
043fe65a5603fae3,SIN ACTUALIZAR,0,No
ed3433f6834a1621,SIN ACTUALIZAR,0,No
2bd924c625258c3d,SIN ACTUALIZAR,0,No
f7d8df35bc17c0a1,SIN ACTUALIZAR,0,No
e4fa7bfa60181e77,SIN ACTUALIZAR,0,No
8c4e4469a4377250,SIN ACTUALIZAR,0,No
038e94382201a2f4,SIN ACTUALIZAR,0,No
9819017de361f031,SIN ACTUALIZAR,0,No
8e85c856822d8538,SIN ACTUALIZAR,0,No
e1e89977dfd33fff,SIN ACTUALIZAR,0,No
0848d849ab67d28f,SIN ACTUALIZAR,0,No
81607bd1f9446142,SIN ACTUALIZAR,0,No
9ecd8d14b33e6d7b,SIN ACTUALIZAR,0,No
5017937d633e00f5,SIN ACTUALIZAR,0,No
7d3095102f5a57ff,SIN ACTUALIZAR,0,No
86d8116834ced9f4,SIN ACTUALIZAR,0,No
b93bfbb97112ae04,SIN ACTUALIZAR,0,No
ae2d49509c29defa,SIN ACTUALIZAR,0,No
f90a856f26ac85aa,SIN ACTUALIZAR,0,No
e62fc7f4f92cd9a6,SIN ACTUALIZAR,0,No
f1c628caab4033af,SIN ACTUALIZAR,0,No
c38594bec27d288c,SIN ACTUALIZAR,0,No
e34fe8c07fa27ad3,ACTIVA,0,No
40830936015bf0ac,SIN ACTUALIZAR,0,No
81605571a49521fa,SIN ACTUALIZAR,0,No
2be2ee11b942d3c4,SIN ACTUALIZAR,0,No
a74c89f3d07ef7f6,SIN ACTUALIZAR,0,No
4f77bf892f4f08b7,SIN ACTUALIZAR,0,No
fd82d577b223e9e7,SIN ACTUALIZAR,0,No
037277de363e5a92,SIN ACTUALIZAR,0,No
a74a8777a0c9e803,SIN ACTUALIZAR,0,No
889a9dc131220e3f,SIN ACTUALIZAR,0,No
da2ec3832772955a,SIN ACTUALIZAR,0,No
720783670fad0e1e,SIN ACTUALIZAR,0,No
b0009e7a813a19ea,SIN ACTUALIZAR,0,No
7650670209f59358,SIN ACTUALIZAR,0,No
3e5bc8253fdf89ef,SIN ACTUALIZAR,0,No
dc9ea746b5ab01c3,SIN ACTUALIZAR,0,No
bbaf87019afb3942,SIN ACTUALIZAR,0,No
3b309b874ccc5e80,SIN ACTUALIZAR,0,No
2361643b8ff3ec7b,SIN ACTUALIZAR,0,No
b1e247a2378146db,SIN ACTUALIZAR,0,No
ccaccb2402663fe6,SIN ACTUALIZAR,0,No
5db4138e4f425e70,SIN ACTUALIZAR,0,No
e1d1639212bb3e98,SIN ACTUALIZAR,0,No
c14985e68c2c0caa,SIN ACTUALIZAR,0,No
08f436c2b6962c5a,SIN ACTUALIZAR,0,No
e08ef1e1520cb34d,SIN ACTUALIZAR,0,No
89e16290d4bd85ed,SIN ACTUALIZAR,0,No
1bfcb4e431ff6acf,SIN ACTUALIZAR,0,No
83919e69fdb33a91,SIN ACTUALIZAR,0,No
9345fb50be78d154,SIN ACTUALIZAR,0,No
8615ea4d993044d9,SIN ACTUALIZAR,0,No
3262367fe9bac4e9,SIN ACTUALIZAR,0,No
a4f85507a9422bbc,SIN ACTUALIZAR,0,No
dd4ac98f2baa26f2,SIN ACTUALIZAR,0,No
f33486efba84b9e8,SIN ACTUALIZAR,0,No
b3f3b8b46322948a,SIN ACTUALIZAR,0,No
a91d4278281f4f5e,SIN ACTUALIZAR,0,No
c136191a76102a45,SIN ACTUALIZAR,0,No
2581d92723b04fe3,SIN ACTUALIZAR,0,No
751e201c0023cffa,SIN ACTUALIZAR,0,No
9c955016c6b173d5,SIN ACTUALIZAR,0,No
32d09cd3a5b964b8,SIN ACTUALIZAR,0,No
5bbaaf3828ec2dbc,SIN ACTUALIZAR,0,No
5ec98898354120e1,SIN ACTUALIZAR,0,No
7eb3cbf0c12679eb,SIN ACTUALIZAR,0,No
4ca1cd4e79323991,SIN ACTUALIZAR,0,No
e6ad334581e37205,SIN ACTUALIZAR,0,No
6c20e8a59e1b1b74,ACTIVA,0,No
a5f629bacb55f744,SIN ACTUALIZAR,0,No
37d6fa38d1aca29e,SIN ACTUALIZAR,0,No
31794b01c25466e8,SIN ACTUALIZAR,0,No
16d359df114d1fae,SIN ACTUALIZAR,0,No
3dd2fa657adaf3d7,SIN ACTUALIZAR,0,No
eefe21b1c833b5fe,SIN ACTUALIZAR,0,No
846245c30c8371ed,SIN ACTUALIZAR,0,No
49978184a7d48811,SIN ACTUALIZAR,0,No
0838ee0d4276d2af,SIN ACTUALIZAR,0,No
c79b8dd33d0b446a,SIN ACTUALIZAR,0,No
fadd1c4d2cd16c9e,SIN ACTUALIZAR,0,No
981d9e51318fd367,SIN ACTUALIZAR,0,No
e936d257ff0e72b5,SIN ACTUALIZAR,0,No
2bebd2e35c441f36,SIN ACTUALIZAR,0,No
6a49f7fee5bc916e,SIN ACTUALIZAR,0,No
0975c8f447c44453,SIN ACTUALIZAR,0,No
0ed9d70c934c5e9f,SIN ACTUALIZAR,0,No
ab6e028a85942de3,SIN ACTUALIZAR,0,No
d8a9220e637c9a7b,SIN ACTUALIZAR,0,No
94e57464e790b8dd,SIN ACTUALIZAR,0,No
80d79f7812e23484,SIN ACTUALIZAR,0,No
9ae236517712a4d3,SIN ACTUALIZAR,0,No
b4465ede56918918,SIN ACTUALIZAR,0,No
b3e8f23cb047fcc9,SIN ACTUALIZAR,0,No
4c7af53677d4696c,SIN ACTUALIZAR,0,No
de96363f85705578,SIN ACTUALIZAR,0,No
22f8f79c08d53a6c,SIN ACTUALIZAR,0,No
86d3b0ca68e5c87b,SIN ACTUALIZAR,0,No
30b65a0f8356e996,SIN ACTUALIZAR,0,No
57521d951cae784e,SIN ACTUALIZAR,0,No
fcfc1a522c837e81,SIN ACTUALIZAR,0,No
8a544c805890028c,SIN ACTUALIZAR,0,No
34a8b6758d743dfb,SIN ACTUALIZAR,0,Sí
bdc433b08671ee58,SIN ACTUALIZAR,0,No
89bcb746b7950508,SIN ACTUALIZAR,0,No
0906f2369f4a8f64,SIN ACTUALIZAR,0,No
74c0568e176b3375,SIN ACTUALIZAR,0,No
07329cd983211199,SIN ACTUALIZAR,0,No
c58950a5e0ea5a8c,SIN ACTUALIZAR,0,No
aeb7cf823e3e419c,SIN ACTUALIZAR,0,No
4e1787ca0c09bb19,SIN ACTUALIZAR,0,No
c3d1232ee92be1fa,SIN ACTUALIZAR,0,Sí
7d176bd36fffcc12,SIN ACTUALIZAR,0,No
5a6218c189104d8c,SIN ACTUALIZAR,0,No
5cabd798224486b6,SIN ACTUALIZAR,0,No
38e37057e391941a,SIN ACTUALIZAR,0,No
ce32320d278d0606,SIN ACTUALIZAR,0,No
41eafe1fb135b9a7,SIN ACTUALIZAR,0,No
da0bd78ed02d8ad4,SIN ACTUALIZAR,0,No
99866f7aa91c3211,SIN ACTUALIZAR,0,No
593a9691b4580c9e,SIN ACTUALIZAR,0,No
0adf361d5464132e,SIN ACTUALIZAR,0,No
1c5c834c927a24fc,SIN ACTUALIZAR,0,No
c73fd7bb0993037f,SIN ACTUALIZAR,0,No
2827994929724d6a,SIN ACTUALIZAR,0,No
e28638250b39775e,SIN ACTUALIZAR,0,No
bec29f1e78200107,SIN ACTUALIZAR,0,No
ac1a5eacce67c169,SIN ACTUALIZAR,0,No
61f804392cb07a25,SIN ACTUALIZAR,0,No
151413a68071d906,SIN ACTUALIZAR,0,No
c059452f3f8e7a0f,SIN ACTUALIZAR,0,No
c220734c1fe69aec,SIN ACTUALIZAR,0,No
f74588a49880524a,SIN ACTUALIZAR,0,No
242f438a413b951b,SIN ACTUALIZAR,0,No
b902a41469e18812,SIN ACTUALIZAR,0,No
f81f857d985b00e4,SIN ACTUALIZAR,0,No
4e988b64dc21f3b4,SIN ACTUALIZAR,0,No
914b9dfac5b47583,SIN ACTUALIZAR,0,No
a46571e11b143866,SIN ACTUALIZAR,0,No
ee32cb723f21b923,SIN ACTUALIZAR,0,No
1bac550b782bc1bd,SIN ACTUALIZAR,0,No
3a144cb5bcdd57e4,SIN ACTUALIZAR,0,No
84e25eb7e6cd7df6,SIN ACTUALIZAR,0,No
f001d3e4643cc163,SIN ACTUALIZAR,0,No
86c9bd4319554f60,SIN ACTUALIZAR,0,No
1ab4c8572b592a65,SIN ACTUALIZAR,0,No
5a495ec9121e113a,SIN ACTUALIZAR,0,No
c01accfaa4dd8648,SIN ACTUALIZAR,0,No
2c3f28e08cfb2cdf,SIN ACTUALIZAR,0,No
f422ed11d6ed0fdb,SIN ACTUALIZAR,0,No
b5ccbde8ad6ccce7,SIN ACTUALIZAR,0,No
74f2f351da57525c,SIN ACTUALIZAR,0,No
e3aabcfb2b881c5b,SIN ACTUALIZAR,0,No
f683e37b8a0413a7,SIN ACTUALIZAR,0,No
18d7b40caa6f40a8,SIN ACTUALIZAR,0,No
9f6fe9fe8263e13e,SIN ACTUALIZAR,0,No
4c05a0d4b3fb5102,SIN ACTUALIZAR,0,No
722994dcaa9a1d3b,SIN ACTUALIZAR,0,No
91c9d9f62351059f,SIN ACTUALIZAR,0,No
2d0840703c98c227,SIN ACTUALIZAR,0,No
4150890a91995c7e,SIN ACTUALIZAR,0,No
15249df41db68bde,SIN ACTUALIZAR,0,No
ed94cf3ed806c287,SIN ACTUALIZAR,0,No
a94245d132cc8d21,SIN ACTUALIZAR,0,No
1c56a96a5d9b00db,SIN ACTUALIZAR,0,No
092dd41565e5be0a,SIN ACTUALIZAR,0,Sí
6817f082b233864a,SIN ACTUALIZAR,0,No
0a15dfda81782244,SIN ACTUALIZAR,0,No
645158b913023b5b,SIN ACTUALIZAR,0,No
f172b0525440bd4a,SIN ACTUALIZAR,0,No
5fec5b357ebe4bf1,SIN ACTUALIZAR,0,No
92fc4b87542ef5c2,SIN ACTUALIZAR,0,No
abb989a1219fc143,SIN ACTUALIZAR,0,No
cca9b44908ff687b,SIN ACTUALIZAR,0,No
3ec7afe023abdbb8,SIN ACTUALIZAR,0,No
d35a6e3087a185e2,SIN ACTUALIZAR,0,No
4cdbe01c60223d13,SIN ACTUALIZAR,0,No
dfaf07638f5e9267,SIN ACTUALIZAR,0,No
e8c9c1d24e31ab08,SIN ACTUALIZAR,0,No
30ed98019646388e,SIN ACTUALIZAR,0,No
fd7c30293ce9eff1,SIN ACTUALIZAR,0,No
60049b34ba487c9b,SIN ACTUALIZAR,0,No
470b77ab35f64a04,SIN ACTUALIZAR,0,No
b8e75597ff7a1a3b,SIN ACTUALIZAR,0,No
24692c831b6954b7,SIN ACTUALIZAR,0,No
41779f79394476a8,SIN ACTUALIZAR,0,No
4042efb575831b17,SIN ACTUALIZAR,0,No
5bdd73abc7797011,SIN ACTUALIZAR,0,No
8e82695e0815f597,SIN ACTUALIZAR,0,No
f4e9141232a47bf3,SIN ACTUALIZAR,0,No
d8841ff729977992,SIN ACTUALIZAR,0,No
2b133480827eb2fb,SIN ACTUALIZAR,0,No
8f3a310305e6ef36,SIN ACTUALIZAR,0,No
c9dd1a42c1d96909,SIN ACTUALIZAR,0,No
55f7e0c90064c3b2,SIN ACTUALIZAR,0,No
782c60cb3f190b38,SIN ACTUALIZAR,0,No
2125e099da3d8e83,SIN ACTUALIZAR,0,No
a89015277066b06c,SIN ACTUALIZAR,0,No
63665927228bd777,SIN ACTUALIZAR,0,No
5a24fa44f7adeb33,SIN ACTUALIZAR,0,No
18d7b03c8e12aa5a,SIN ACTUALIZAR,0,No
09e76bfc75d91401,SIN ACTUALIZAR,0,No
b65bdb15f7ff19bf,SIN ACTUALIZAR,0,No
15c84a87475bedca,SIN ACTUALIZAR,0,No
a7f50436a23ae4f0,SIN ACTUALIZAR,0,No
0ee05bd8dcfbd0e3,SIN ACTUALIZAR,0,No
344cca500109021e,SIN ACTUALIZAR,0,No
5865c9495852d6e5,SIN ACTUALIZAR,0,No
584b974057eeab9a,SIN ACTUALIZAR,0,No
c3330c5b144380c8,SIN ACTUALIZAR,0,No
